meteorito,aerolito,substantivo masculino,me-te-o-ri-to
segar,finalizar.colher.cortar.separar.ceifar,verbo intransitivo.verbo transitivo direto.regular,se-gar
real,genuino.autentico.fidedigno.verdadeiro.veridico,adjetivo de dois generos.substantivo de dois generos,re-al
banco,assento.escabelo.mocho,substantivo de dois generos,ban-co
floresta,bosque.brenha.mata.selva,substantivo feminino,flo-res-ta
peludo,cabeludo.viloso,adjetivo.substantivo masculino,pe-lu-do
lado,ala.flanco,adjetivo.substantivo masculino,la-do
anchova,enchova,substantivo feminino,an-cho-va
espectador,testemunha.observador,substantivo masculino,es-pec-ta-dor
irmao,mano.igual.semelhante.sectario.confrade,adjetivo.substantivo masculino,ir-mao
antepassado,avito.ancestral.anciao.antigo.ascendente.avoengo.antecessor,adjetivo.substantivo masculino,an-te-pas-sa-do
algemar,maniatar.manietar,verbo transitivo direto.regular,al-ge-mar
abrigo,abrigamento.asilo.cobertura.reduto.refugio.resguardo,substantivo masculino,a-bri-go
murchar,desbotar.emurchecer.mirrar.ressequir.secar.enfraquecer.cair,verbo intransitivo.verbo pronominal.verbo transitivo direto.irregular,mur-char
esfregar,rostir.cocar.friccionar.rocar.arear,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,es-fre-gar
curral,aprisco.cercado.redil.estabulo.cercada,substantivo masculino,cur-ral
pronunciar,proferir.articular.declamar.ler.recitar,verbo pronominal.verbo transitivo direto.regular,pro-nun-ci-ar
dureza,rijeza.aspereza.austeridade.rispidez.rudeza.severidade,substantivo feminino,du-re-za
falhar,errar.malograr.baldar.fracassar.frustrar.gorar,verbo intransitivo.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo indireto.regular,fa-lhar
hospedagem,estalagem.pousada.albergaria.albergue.hospedaria.hospitalidade,substantivo feminino,hos-pe-da-gem
tubo,cano.canudo,substantivo masculino,tu-bo
manchar,enxovalhar.macular.emporcalhar.enodoar.laivar.sujar,verbo bitransitivo.verbo pronominal.verbo transitivo direto.regular,man-char
definir,esclarecer.decretar.demarcar.delimitar.decidir.determinar.interpretar.declarar.precisar.explicar,verbo pronominal.verbo transitivo direto.regular,de-fi-nir
hoje,atualmente.presentemente.presente.atualidade,adverbio.substantivo masculino,ho-je
divorciado,separado,substantivo masculino.adjetivo,di-vor-ci-a-do
credito,confianca,substantivo masculino,cre-di-to
apertado,estreito.acanhado,adjetivo.adverbio.substantivo masculino,a-per-ta-do
dobradica,charneira.gonzo,substantivo feminino,do-bra-di-ca
chefe,dirigente.encarregado.gerente.patrao.cabeca.lider,substantivo de dois generos,che-fe
barril,barrica.pipa.tonel,substantivo masculino,bar-ril
esquilo,serelepe,substantivo masculino,es-qui-lo
acordeao,concertina.harmonica.sanfona,substantivo masculino,a-cor-de-ao
antiguidade,ancianidade,substantivo feminino,an-ti-gui-da-de
corda,amarra.cabo.talinga,substantivo feminino,cor-da
juiz,julgador.arbitro.magistrado,substantivo masculino,ju-iz
antidoto,contraveneno.antiveneno,adjetivo.substantivo masculino,an-ti-do-to
empresa,associacao.cometimento.companhia.designio.empreendimento.negocio,substantivo feminino,em-pre-sa
paragrafo,item,substantivo masculino,pa-ra-gra-fo
campones,maloio.aldeao.camponio.ruricola.vilao,adjetivo.substantivo masculino,cam-po-nes
diretor,mentor.paredro.dirigente.administrador.orientador.guia.cineasta.condutor,adjetivo.substantivo masculino,di-re-tor
abracar,abarcar.abranger.admitir.adotar.aproximar.cingir.circundar.compreender.conter.encerrar,verbo pronominal.verbo transitivo direto.verbo transitivo direto predicativo.regular,a-bra-car
corcunda,carcova.corcova.gebo.giba,adjetivo de dois generos.substantivo de dois generos,cor-cun-da
banho,ablucao.lavadura.lavagem,substantivo masculino,ba-nho
bruto,bravio.truculento.severo.selvagem.rispido.feroz.cruel.barbaro.brutal.atroz.violento,adjetivo.substantivo masculino,bru-to
barco,paquete.embarcacao.navio,substantivo masculino,bar-co
roer,ratar,verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo indireto.regular,ro-er
logica,coerencia.metodo.raciocinio,substantivo feminino,lo-gi-ca
colher,plantar.apanhar.recolher.cultivar.colherada,substantivo feminino.verbo bitransitivo.verbo intransitivo.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.regular,co-lher
completo,lotado.acabado.farto.cheio.atestado.abarrotado.repleto.terminado.concluido.feito,adjetivo.substantivo masculino,com-ple-to
corso,pilhagem.pirataria,adjetivo.substantivo masculino,cor-so
colisao,abalroacao.abalroamento.choque.embate.encontro,substantivo feminino,co-li-sao
esqueleto,ossamenta.ossada.cavername.carcaca.armacao.arcabouco.arcaboico.ossamento.estrutura.ossatura,substantivo masculino,es-que-le-to
cena,espetaculo.paisagem.palco.panorama.lance,substantivo feminino,ce-na
fervura,alvoroco.agitacao.ebulicao.efervescencia.cachao.fervedouro,substantivo feminino,fer-vu-ra
advogado,mediador.defensor.jurisconsulto.jurisperito.jurista.legisperito.legista,adjetivo.substantivo masculino,ad-vo-ga-do
planeta,astro.casula.paramento,substantivo de dois generos,pla-ne-ta
politico,polido.cortes.delicado.desconfiado.astuto.estadista,adjetivo.substantivo masculino,po-li-ti-co
enfeiticar,enamorar.seduzir.encantar.historiar,verbo pronominal.verbo transitivo direto.regular,en-fei-ti-car
mundo,globo.orbe.universo.firmamento.terra,adjetivo.substantivo masculino,mun-do
celeiro,grandiosidade.tulha,substantivo masculino,ce-lei-ro
ar,aparencia.respiracao.folego.vento.razao.semblante.fisionomia.figura.aspecto.atmosfera,substantivo masculino,ar
novico,aprendiz.inexperiente.novato.novel,adjetivo.substantivo masculino,no-vi-co
mensageiro,embaixador.legado.emissario,adjetivo.substantivo masculino,men-sa-gei-ro
sobretudo,especialmente.principalmente.mormente.capa.capote.casaco,adverbio.substantivo masculino,so-bre-tu-do
centelha,chispa.corisco.fagulha.faisca.faulha,substantivo feminino,cen-te-lha
cova,algar.gruta.furna.fossa.covil.cavidade.caverna.catacumba.antro.lapa,substantivo feminino,co-va
pesquisa,perquiricao.perquisicao.averiguacao.devassa.indagacao.inquiricao.investigacao,substantivo feminino,pes-qui-sa
pulseira,bracelete,substantivo feminino,pul-sei-ra
apartamento,afastamento,substantivo masculino,a-par-ta-men-to
mente,entendimento.cognicao.pensamento.intelecto.memoria.lembranca.concepcao.intencao.plano,substantivo feminino,men-te
curva,rodeio.desvio,substantivo feminino,cur-va
garganta,gasganete.goela.gorgomilos,adjetivo de dois generos.substantivo de dois generos,gar-gan-ta
ubere,frutuario.seio.fertil.feraz.fecundo.peito.mama.pubere.produtivo.pomo.seminal,adjetivo de dois generos.substantivo masculino,u-be-re
doenca,achaque.afeccao.enfermidade.mal.molestia.morbo.padecimento,substantivo feminino,do-en-ca
promotor,fomentador,adjetivo.substantivo masculino,pro-mo-tor
contagioso,transmissivel.contagiante,adjetivo,con-ta-gi-o-so
horrivel,horroroso,adjetivo de dois generos,hor-ri-vel
monte,cabeco.colina.comoro.monticulo.morro.outeiro,substantivo masculino,mon-te
relaxamento,afrouxamento.desleixo.desalinho.desmazelo.negligencia.desidia.diarreia.relax,substantivo masculino,re-la-xa-men-to
selecao,escolha.apuracao.combinado.antologia.selecionado,substantivo feminino,se-le-cao
suculento,sucoso.sumoso.substancial.sumarento,adjetivo,su-cu-len-to
gaveta,cacifo,substantivo feminino,ga-ve-ta
velha,decrepita.caduca,substantivo feminino,ve-lha
alcatrao,pez.breu.piche,substantivo masculino,al-ca-trao
cientista,pesquisador.investigador.observador,adjetivo de dois generos.substantivo de dois generos,ci-en-tis-ta
cachoeira,cascata.catadupa.catarata,substantivo feminino,ca-cho-ei-ra
praca,rossio.terreiro,substantivo de dois generos,pra-ca
podre,putrefacto.putrido.decomposto.fetido,adjetivo de dois generos.substantivo de dois generos,po-dre
armadilha,cilada.emboscada.embuste.insidia,substantivo feminino,ar-ma-di-lha
sono,letargia,substantivo masculino,so-no
desenrolar,estender.expandir.alongar.desenvolver.desdobrar.desenroscar,verbo pronominal.verbo transitivo direto.regular,de-sen-ro-lar
alma,espirito.psique.origem.vida.consciencia.carater.sentimento,substantivo feminino,al-ma
saude,forca.robustez.saudacao.vigor.brinde,interjeicao.substantivo feminino,sa-u-de
sermao,pregacao.predica.homilia.bronca,substantivo masculino,ser-mao
moagem,moedura,substantivo feminino,mo-a-gem
publicacao,gazeta.jornal,substantivo feminino,pu-bli-ca-cao
perspectiva,aparencia.panorama.possibilidade.vista.expectativa,substantivo feminino,pers-pec-ti-va
zero,cifra.nada,numeral.substantivo masculino,ze-ro
rato,rata.ratazana.ratao.gatuno.ladrao.tratante.excentrico.roedor,adjetivo de dois generos e dois numeros.substantivo masculino,ra-to
novidade,nova.originalidade.fofoca.mexerico.novo,substantivo feminino,no-vi-da-de
aba,amparo.apoio.beira.beirada.encosta.falda.fralda.prestigio.protecao.sope.vertente.extremidade,substantivo de dois generos,a-ba
abc,principios.abecedario.alfabeto,substantivo masculino,abc
populacao,multidao.povo,substantivo feminino,po-pu-la-cao
perfurar,abrir.furar.penetrar.terebrar.transfixar.escavar.cavar,verbo transitivo direto.regular,per-fu-rar
vitima,martir,substantivo feminino,vi-ti-ma
sul,meridional,adjetivo de dois generos.substantivo masculino,sul
celebracao,festividade.festejo.comemoracao,substantivo feminino,ce-le-bra-cao
arranhao,escoriacao.esfoladura.arranhadura.raspao,substantivo masculino,ar-ra-nhao
turbulencia,perturbacao.desordem.inquietacao.agitacao.motim.alvoroto,substantivo feminino,tur-bu-len-ci-a
evaporar,evolar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,e-va-po-rar
traseiro,posterior,adjetivo.substantivo masculino,tra-sei-ro
maremoto,tsunami,substantivo masculino,ma-re-mo-to
vale,cupao.depressao.grota.varzea,interjeicao.substantivo masculino,va-le
irritacao,exacerbacao.exasperacao.colera,substantivo feminino,ir-ri-ta-cao
transportar,acarrear.acarretar.carrear.conduzir,verbo bitransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.regular,trans-por-tar
congelar,enregelar.gelar.gelificar.regelar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,con-ge-lar
medico,clinico.galeno,adjetivo.substantivo masculino,me-di-co
conta,calculo.computo.operacao,substantivo feminino,con-ta
espaco,dimensao.durabilidade.duracao.extensao.superficie.area,substantivo masculino,es-pa-co
anedota,piada.historieta.episodio.caso,substantivo feminino,a-ne-do-ta
surpresa,espanto.emocao.comocao.imprevisto.assombro.admiracao.abalo.presente.pasmo.espavento.susto,substantivo feminino,sur-pre-sa
alienigena,estrangeiro.estranho.forasteiro.extraterrestre,adjetivo de dois generos.substantivo de dois generos,a-li-e-ni-ge-na
bochecha,engano.burla.mentira,substantivo feminino,bo-che-cha
trecho,excerto.extrato.fragmento.lance.lanco.parte.passagem.passo.situacao,substantivo masculino,tre-cho
ampliar,estender.desenvolver.avultar.aumentar.amplificar.acrescer.acrescentar.alongar.medrar.expandir.dilatar,verbo pronominal.verbo transitivo direto.regular,am-pli-ar
capela,ermida.santuario.templo.orada,substantivo feminino,ca-pe-la
precipicio,profundeza.abismo.abisso.barranco.despenhadeiro,substantivo masculino,pre-ci-pi-ci-o
corte,corte.patio.paco,substantivo feminino,cor-te
enfermeira,enfermeiro,substantivo feminino,en-fer-mei-ra
transbordar,extravasar.trasbordar,verbo intransitivo.verbo transitivo direto.verbo transitivo indireto.regular,trans-bor-dar
torre,campanario,substantivo feminino,tor-re
nuca,cerviz,substantivo feminino,nu-ca
computador,calculador.calculista.pc,substantivo masculino,com-pu-ta-dor
estouro,estampido.estrepito.estrondo.estoiro.traque.troada,substantivo masculino,es-tou-ro
rapinagem,pilhagem.furto.latrocinio.rapacidade.rapina,substantivo feminino,ra-pi-na-gem
caca,busca.encalco.investigacao.perseguicao.procura.cacada,substantivo de dois generos,ca-ca
dez,dezena.decada,numeral.substantivo masculino de dois numeros,dez
articulacao,pronunciacao.fala,substantivo feminino,ar-ti-cu-la-cao
importacao,exportacao,substantivo feminino,im-por-ta-cao
salto,pinote.pincho.cabriola.pulo,substantivo masculino,sal-to
ponta,bico,substantivo de dois generos,pon-ta
agrupar,coligir.juntar.reunir.adir.ajuntar.grupar.colecionar,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,a-gru-par
ponto,assunto.materia.objeto.tema.topico,substantivo masculino,pon-to
azul,firmamento.ceu,adjetivo de dois generos.substantivo masculino,a-zul
sueter,pulover,substantivo de dois generos,su-e-ter
fama,gloria.nomeada.notabilidade.renome.reputacao.notoriedade.boato,substantivo de dois generos,fa-ma
concordar,estribar.aprovar.admitir.apoiar.assinar.subscrever.aceitar,verbo bitransitivo.verbo bitransitivo indireto.verbo intransitivo.verbo transitivo direto.verbo transitivo direto e indireto.verbo transitivo indireto.regular,con-cor-dar
mapa,planta.relacao.carta.lista.quadro,substantivo masculino,ma-pa
musica,harmonia.melopeia.melodia.filarmonica.orquestra,substantivo feminino,mu-si-ca
musico,musical,adjetivo.substantivo masculino,mu-si-co
arremesso,lancadura,substantivo masculino,ar-re-mes-so
estrabico,zambaio.vesgo.zanaga.zarolho,adjetivo.substantivo masculino,es-tra-bi-co
sesta,madorna.meridiana,substantivo feminino,ses-ta
ferramenta,instrumento.utensilio,substantivo feminino,fer-ra-men-ta
tartaruga,cagado,substantivo de dois generos,tar-ta-ru-ga
plano,macio.chato.liso.raso.rente.res,adjetivo.substantivo masculino,pla-no
rosto,cara.face.faceta.rostro,substantivo masculino,ros-to
orbita,trajectoria,substantivo feminino,or-bi-ta
seca,estiagem.estio.macada.verao.aborrecimento.enfado.amolacao,substantivo de dois generos.substantivo feminino,se-ca
barba,mento,substantivo feminino,bar-ba
dentro,intimamente.incluido.incorporado.anexo.incluso.adentro.interiormente,adverbio.interjeicao,den-tro
aproximacao,abeiramento.avizinhamento.chegada.acesso,substantivo feminino,a-pro-xi-ma-cao
personalidade,efigie.individualidade.vulto.celebridade.imagem.pessoalidade,substantivo feminino,per-so-na-li-da-de
vendedor,pracista,adjetivo.substantivo masculino,ven-de-dor
papel,personagem.dever.obrigacao.funcao.emprego,adjetivo de dois generos.substantivo de dois generos,pa-pel
cabana,palhoca.colmado,substantivo feminino,ca-ba-na
estreia,comeco.inauguracao.inicio.luzeiro,substantivo feminino,es-trei-a
segurar,pegar.prender.agarrar.cativar.amparar,verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.irregular,se-gu-rar
passagem,cedencia.passadico.passadoiro.transicao.cessao.delegacao.transferencia,substantivo feminino,pas-sa-gem
comedia,dissimulacao.farsa.fingimento.hipocrisia.teatro,substantivo feminino,co-me-di-a
argentino,patagao.prateado.argenteo.patagonio,adjetivo.substantivo masculino,ar-gen-ti-no
ficar,permanecer,verbo intransitivo.verbo predicativo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto e indireto.verbo transitivo indireto.regular,fi-car
parceria,sociedade.acordo.uniao.companhia,substantivo feminino,par-ce-ri-a
dedo,aptidao.ato.habilidade.jeito,substantivo masculino,de-do
recreacao,entretenimento.parque.passatempo.divertimento.recreio.folguedo.desporto.distracao,substantivo feminino,re-cre-a-cao
porta,passagem.entrada.caminho.acesso.abertura.ingresso.adito,substantivo feminino,por-ta
cercar,contornar.encurralar.ladear.rodear,verbo transitivo direto.verbo transitivo direto e indireto.regular,cer-car
macarrao,massa,substantivo masculino,ma-car-rao
mendigo,pedinte.pobre.mendicante,substantivo masculino,men-di-go
mental,espiritual.intelectual,adjetivo de dois generos,men-tal
piada,graca.chalaca.laracha,substantivo feminino,pi-a-da
palha,junto.caule.vime.camisa.cartucho.folhelho.nada.minucia.banalidade.canudo.roca.milharal.ruim.mau.inferior.chato.aborrecido.enfadonho,adjetivo de dois generos.substantivo feminino,pa-lha
todo,composto.completo.idiota.integro.total.inteiro.cada.totalmente,adjetivo.adverbio.pronome indefinido.pronome indefinido plural.substantivo masculino,to-do
milho,dinheiro,adjetivo.substantivo masculino,mi-lho
coberto,obducto.velado.oculto.latente.encoberto.acacapado.tapado.resguardado.enroupado.sonegado.escondido.vestido,adjetivo.substantivo masculino,co-ber-to
ameaca,prenuncio.ameaco.arremesso.advertencia.intimacao.bravata.cominacao,substantivo feminino,a-me-a-ca
caravana,comboio.frota,substantivo feminino,ca-ra-va-na
secretario,auxiliar.ajudante.ministro,substantivo masculino,se-cre-ta-ri-o
guincho,berro.grito.guindaste,substantivo masculino,guin-cho
projeto,esquema.tracado.traco.plano.esboco.programacao.programa.planta.prospecto,substantivo masculino,pro-je-to
blusa,camisa.sueter.jaqueta.jaleco.avental.bata,substantivo feminino,blu-sa
prender,pegar.unir.enredar.coadunar.atar.amarrar.adstringir.amparar.anexar.juntar.cativar.ligar.agarrar.segurar,verbo bitransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.verbo transitivo indireto.irregular,pren-der
combinacao,pacto.acordo.contrato.convencao.convenio.negocio.tratado,substantivo feminino,com-bi-na-cao
vizinho,propinquo.proximo.chegado.confinante.imediato.adjacente.convizinho,adjetivo.substantivo masculino,vi-zi-nho
puberdade,pubescencia.adolescencia.juvenilidade.juventude.mocidade,substantivo feminino,pu-ber-da-de
perseguicao,persecucao.acossa.acossamento,substantivo feminino,per-se-gui-cao
temperatura,tempera,substantivo feminino,tem-pe-ra-tu-ra
nome,denominacao.titulo.antenome.prenome.sobrenome.familia.apelido,substantivo masculino,no-me
estresse,estriccao.estricao,substantivo masculino,es-tres-se
adorno,adereco.atavio.enfeite.ornamento,substantivo masculino,a-dor-no
guilhotina,forca.patibulo.cadafalso,substantivo feminino,gui-lho-ti-na
banana,palerma.idiota.molenga,substantivo de dois generos,ba-na-na
natureza,natura.essencia.tipo.carater,substantivo feminino,na-tu-re-za
colina,cabeco.comoro.monte.monticulo.morro.outeiro,substantivo feminino,co-li-na
seta,dardo.flecha.lanca,adjetivo de dois generos.substantivo de dois generos,se-ta
vocal,oral.verbal,adjetivo de dois generos.substantivo masculino,vo-cal
fixar,estabilizar.assentar.alicercar.cimentar.consolidar.firmar.fundar,verbo bitransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e circunstancial.verbo transitivo direto e indireto.regular,fi-xar
gemeo,igual.proximo.semelhante,adjetivo.substantivo masculino,ge-me-o
tabela,tabua,substantivo feminino,ta-be-la
ruga,carquilha.prega.plica.dobra.refolho.vinco.gelha,substantivo feminino,ru-ga
pilha,montao.acervo.ror.rima,substantivo de dois generos,pi-lha
gala,pompa.ostentacao.fausto.solenidade.jactancia,adjetivo de dois generos.substantivo de dois generos,ga-la
galo,equimose.inchacao.tumor,adjetivo de dois generos.substantivo de dois generos,ga-lo
engrenagem,mecanismo,substantivo feminino,en-gre-na-gem
revelar,evidenciar.patentear.confessar,verbo bitransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,re-ve-lar
selo,carimbo.chancela.sinete.timbre,adjetivo.substantivo masculino,se-lo
travesseiro,almofada,substantivo masculino,tra-ves-sei-ro
internar,afundar,verbo pronominal.verbo transitivo direto.regular,in-ter-nar
gaiola,prisao.cadeia.carcere.jaula,substantivo de dois generos,gai-o-la
estojo,capsula.caixa,substantivo masculino,es-to-jo
separado,desviado.desagregado.despegado.dissociado.cortado.apartado.desunido,adjetivo.substantivo masculino,se-pa-ra-do
bailarina,bailadeira.dancadeira.dancarina,substantivo feminino,bai-la-ri-na
nivel,paridade.estado.norma.igualdade.situacao.horizontalidade,substantivo masculino,ni-vel
poluir,conspurcar,verbo pronominal.verbo transitivo direto.regular,po-lu-ir
copia,exemplar.afluencia.duplicata.extrato.quantidade.transcrito.apografo.arremedo.decalque.abastanca.fartura.abastamento.multidao.abundancia.imitacao.reproducao.traslado.transcricao.acervo.transunto,substantivo feminino,co-pi-a
cercado,cingido.circunvalado.encurralado.ladeado.sitiado,adjetivo.substantivo masculino,cer-ca-do
maca,macaneta.bezoar,substantivo feminino,ma-ca
aldeola,lugarejo.arraial,substantivo feminino,al-de-o-la
desafio,duelo.repto,substantivo masculino,de-sa-fi-o
cordeiro,agno.manso.docil.humilde.carneiro.anho,substantivo masculino,cor-dei-ro
gravador,burilador,adjetivo.substantivo masculino,gra-va-dor
grama,erva.relva,substantivo de dois generos,gra-ma
casulo,alveolo.abrigo.crisalida,substantivo masculino,ca-su-lo
orfao,desamparado.desvalido.privado.abandonado,adjetivo.substantivo masculino,or-fao
jogada,lance.cartada,substantivo feminino,jo-ga-da
embrulho,pacote,substantivo masculino,em-bru-lho
ampola,bolha.borbulha.empola,substantivo feminino,am-po-la
superar,sobrepujar.suplantar.ultrapassar.vencer.subjugar.dominar.dobrar.sobrelevar.exceder.remover.resolver,verbo pronominal.verbo transitivo direto.regular,su-pe-rar
carne,polpa,substantivo de dois generos,car-ne
fino,magro.delgado.franzino,adjetivo.adverbio.substantivo masculino,fi-no
fina,fino.finura.cortante.boa.cortes.delicada.astucia,substantivo feminino.adjetivo,fi-na
varanda,palanque.tribuna,substantivo feminino,va-ran-da
desenho,esboco.escorco.estampa.figura.tracado.gravura.ilustracao.imagem,substantivo masculino,de-se-nho
pugilista,boxista.boxeador,substantivo de dois generos,pu-gi-lis-ta
provincia,interior.regiao.distrito.cidade,substantivo feminino,pro-vin-ci-a
zumbi,alma.espirito.fantasma.zambi,substantivo masculino,zum-bi
tapecaria,alcatifa.tapete,substantivo feminino,ta-pe-ca-ri-a
relampago,raio,adjetivo de dois generos.substantivo masculino,re-lam-pa-go
deserto,abandonado.desabitado.despovoado.ermo,adjetivo.substantivo masculino,de-ser-to
autopsia,necropsia.autopse.autopsia,substantivo feminino,au-top-si-a
acusado,criminado.denunciado.culpado.indiciado.reu,adjetivo.substantivo masculino,a-cu-sa-do
canhao,peca,substantivo masculino,ca-nhao
capsula,envoltorio.involucro,substantivo feminino,cap-su-la
correio,mensageiro.estafeta.posta.correspondencia,substantivo masculino,cor-rei-o
receita,prescricao.recipe,substantivo feminino,re-cei-ta
prescricao,receita.recipe.determinacao.regra.principio.ordem.ditame,substantivo feminino,pres-cri-cao
motocicleta,moto.motoca.motociclo,substantivo feminino,mo-to-ci-cle-ta
altura,profundeza.profundidade.fundura,substantivo feminino,al-tu-ra
publicidade,propaganda.divulgacao.notoriedade.vulgarizacao,substantivo feminino,pu-bli-ci-da-de
icebergue,iceberg,substantivo masculino,i-ce-ber-gue
aro,anel.argola,substantivo masculino,a-ro
piso,andar.assoalho.pavimento.soalho,substantivo masculino,pi-so
fazenda,herdade.quinta.rancho,substantivo feminino,fa-zen-da
malha,pirraca.laco.enredo.trama.pinta.malhada,substantivo feminino,ma-lha
creme,nata,adjetivo de dois generos e dois numeros.substantivo masculino,cre-me
pagar,remunerar,verbo bitransitivo.verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.verbo transitivo indireto.verbo transitivo indireto e circunstancial.irregular,pa-gar
spray,liquido,substantivo masculino,spray
tres,trinca.terceiro,numeral.substantivo masculino de dois numeros,tres
acampamento,abarracamento.aquartelamento.bivaque,substantivo masculino,a-cam-pa-men-to
impressao,sensacao.sentimento.palpite,substantivo feminino,im-pres-sao
suspiro,aspiracao.lamento.inspiracao.respiradouro,substantivo masculino,sus-pi-ro
automatico,maquinal,adjetivo.substantivo masculino,au-to-ma-ti-co
imortal,imorredoiro.imorredouro.imperecivel,adjetivo de dois generos.substantivo de dois generos,i-mor-tal
alinhar,perfilar.compor.igualar.regrar.retificar.enfileirar,verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo indireto.regular,a-li-nhar
pessoal,particular.privado.individual.exclusivo.subjetivo.proprio,adjetivo de dois generos.substantivo de dois generos,pes-so-al
rezar,orar.suplicar.certificar.determinar.ordenar.falar.murmurar,verbo regencia multipla.verbo transitivo direto.regular,re-zar
bussola,orientacao.guia,substantivo feminino,bus-so-la
escritorio,dependencia.agencia.filial.sucursal,substantivo masculino,es-cri-to-ri-o
epitafio,epigrafe.inscricao.louvor.enaltecimento.tumulo.lapide.sepulcro,substantivo masculino,e-pi-ta-fi-o
investigador,pesquisador.cientista.observador,adjetivo.substantivo masculino,in-ves-ti-ga-dor
frito,perdido.prejudicado.liquidado,adjetivo.substantivo masculino,fri-to
ditador,potentado.soberano,substantivo masculino,di-ta-dor
marcha,estirao.passeio.caminhada.jornada,substantivo feminino,mar-cha
talco,esteatita.ouropel,substantivo masculino,tal-co
planta,mapa.vegetal,substantivo feminino,plan-ta
libertacao,alforria.emancipacao,substantivo feminino,li-ber-ta-cao
sombra,guarda-sol,substantivo feminino,som-bra
simbolo,distintivo.emblema.insignia.marca.comparacao.alegoria.metafora,substantivo masculino,sim-bo-lo
declarar,afirmar,verbo bitransitivo.verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,de-cla-rar
categoria,camada.classe.estrato.divisao.subdivisao,substantivo feminino,ca-te-go-ri-a
bagagem,arrecova.equipagem.tralha,substantivo feminino,ba-ga-gem
inimigo,opoente.opositor.oponente.justador.contendor.contendedor.competidor.adversario.rival,adjetivo.substantivo masculino,i-ni-mi-go
aquario,viveiro,adjetivo.substantivo masculino,a-qua-ri-o
rio,curso.agua.torrente,substantivo masculino,ri-o
sarda,efelide,substantivo feminino,sar-da
triplo,triplice,adjetivo.numeral.substantivo masculino,tri-plo
calabouco,ergastulo.prisao.enxovia.masmorra.cadeia.carcere,substantivo masculino,ca-la-bou-co
remedio,farmaco.medicamento,substantivo masculino,re-me-di-o
mascarar,esconder.paliar.disfarcar.dissimular.embucar.encapotar.encobrir,verbo pronominal.verbo transitivo direto.verbo transitivo direto predicativo.regular,mas-ca-rar
conectar,acessar.ligar.unir.agregar.conetar.interligar,verbo bitransitivo.verbo pronominal.verbo transitivo direto.regular,co-nec-tar
enfurecer,exasperar.tempestuar.raivar.irritar.enraivecer.enervar.encolerizar.embravecer.desesperar.assomar.acirrar.abespinhar.irar.zangar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,en-fu-re-cer
literatura,bibliografia,substantivo feminino,li-te-ra-tu-ra
inflar,inchar.intumescer.aflar.soprar.empolar.empandeirar.enfunar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,in-flar
censura,exprobacao.increpacao.repreensao,substantivo feminino,cen-su-ra
nervosismo,desinquietacao.apoquentacao.desassossego.inquietacao.ralacao,substantivo masculino,ner-vo-sis-mo
tiroteio,troada,substantivo masculino,ti-ro-tei-o
labirinto,complicacao.confusao.dedalo.embaraco.enredo.meada,substantivo masculino,la-bi-rin-to
deportar,expatriar.degredar,verbo transitivo direto.verbo transitivo direto e circunstancial.regular,de-por-tar
estofar,acolchoar.chumacar,verbo transitivo direto.regular,es-to-far
percentagem,comissao.porcentagem,substantivo feminino,per-cen-ta-gem
escolta,guarda.acompanhamento.sequito.piquete,substantivo feminino,es-col-ta
maravilha,portento.encanto,adjetivo de dois generos e dois numeros.substantivo de dois generos,ma-ra-vi-lha
tranca,madeixa.intriga.rabicho,substantivo feminino,tran-ca
parente,afim.analogo.congenere.igual.semelhante.aparentado.parecido,adjetivo de dois generos.substantivo de dois generos,pa-ren-te
calor,ardor,substantivo masculino,ca-lor
abobada,arcada.arqueamento.cupula.zimborio.aboboda,substantivo feminino,a-bo-ba-da
erosao,corrosao,substantivo feminino,e-ro-sao
emigrar,homiziar,verbo intransitivo.verbo transitivo circunstancial.verbo transitivo indireto.regular,e-mi-grar
monstro,aborto.monstruosidade,adjetivo de dois generos e dois numeros.substantivo masculino,mons-tro
tomar,capturar.conquistar.beber.ingerir,verbo bitransitivo.verbo pronominal.verbo transitivo circunstancial.verbo transitivo direto.verbo transitivo direto e indireto.regular,to-mar
